frame_number,t_capture_host_s,state_ready_host_s,subject_name,surface_index,surface_name,raw_surface_angle_rad,raw_surface_angle_deg,surface_angle_rad,surface_angle_deg,surface_rate_radps,surface_rate_degps,state_filter_enabled,state_filter_cutoff_hz,quality_flag
2351267,6.50924066499898,6.5259088,Elevator,4,Elevator,0.0014692131861338,0.0841797147704354,0.00140850840317874,0.0807015869108529,0.0303100544170986,1.73663819491161,1,20,ok
2351271,6.52848833749912,6.5458061,Aileron_L,1,Aileron_L,-0.0104591658629412,-0.599266061173834,-0.00788790353812985,-0.45194358194115,-1.36682518187502,-78.3133142536399,1,20,ok
2351271,6.52848833749912,6.5458061,Aileron_R,2,Aileron_R,-0.0135430504193614,-0.77595963076229,-0.0142698696219505,-0.817603303539709,0.386360729974087,22.1368391971088,1,20,ok
2351271,6.52848833749912,6.5458061,Rudder,3,Rudder,-0.0976462954545121,-5.59472061463102,-0.087477474858439,-5.01209011185033,-5.40551616479017,-309.71326233222,1,20,ok
2351271,6.52848833749912,6.5458061,Elevator,4,Elevator,-0.000651359074586022,-0.0373201259213261,-0.000467960265269074,-0.0268121481797404,-0.0974906793761253,-5.58580447011508,1,20,ok
2351275,6.54611357999888,6.562034,Aileron_L,1,Aileron_L,0.00345508149822349,0.197961587721943,0.0022167731657472,0.127011746535169,0.573307102243579,32.8480773234322,1,20,ok
2351275,6.54611357999888,6.562034,Aileron_R,2,Aileron_R,-0.0257483243654653,-1.47527031567502,-0.0244952268688814,-1.40347311780236,-0.580154131046471,-33.2403831760425,1,20,ok
2351275,6.54611357999888,6.562034,Rudder,3,Rudder,-0.0433946025302125,-2.4863275786289,-0.0482071089338243,-2.76206388443554,2.22807521230714,127.659306102914,1,20,ok
2351275,6.54611357999888,6.562034,Elevator,4,Elevator,-0.0234568494282743,-1.34397847291398,-0.0209471632289464,-1.20018404579026,-1.16192460693563,-66.5733760898088,1,20,ok
2351278,6.56257633499954,6.5779603,Aileron_L,1,Aileron_L,-0.0113975162671416,-0.653029579038913,-0.00967747354662318,-0.554478390571009,-0.722494303771894,-41.3958743283724,1,20,ok
2351278,6.56257633499954,6.5779603,Aileron_R,2,Aileron_R,-0.0036672138520113,-0.210115876292161,-0.00629864550690051,-0.360885804194438,1.10531811724401,63.3300631374282,1,20,ok
2351278,6.56257633499954,6.5779603,Rudder,3,Rudder,0.00201742583289199,0.115589985705376,-0.00432799129980177,-0.247975635247981,2.66535689999995,152.71370126607,1,20,ok
2351278,6.56257633499954,6.5779603,Elevator,4,Elevator,-0.0274878874725726,-1.57493993990894,-0.0266615259369503,-1.52759291156583,-0.347108531213284,-19.8878538715062,1,20,ok
2351282,6.58071823250015,6.5966682,Aileron_L,1,Aileron_L,-0.0176264242171276,-1.0099197155486,-0.0168131916481022,-0.963324921580863,-0.393328101497628,-22.5360401797074,1,20,ok
2351282,6.58071823250015,6.5966682,Aileron_R,2,Aileron_R,-0.00414032081890481,-0.237222908753394,-0.00436113234530211,-0.249874477283801,0.106797712947798,6.11905821355849,1,20,ok
2351282,6.58071823250015,6.5966682,Rudder,3,Rudder,-0.049328471597673,-2.82631323237761,-0.0447246115767759,-2.5625314837112,-2.22670314809232,-127.580692614184,1,20,ok
2351282,6.58071823250015,6.5966682,Elevator,4,Elevator,-0.000971795973756961,-0.05567980784408,-0.0036000328268373,-0.206266687086328,1.27117315646497,72.8328568957658,1,20,ok
2351285,6.5966370150001,6.6137052,Aileron_L,1,Aileron_L,0.0133919844716912,0.767304189532642,0.00930584717260707,0.533185767784135,1.64076862164487,94.0091171777484,1,20,ok
2351285,6.5966370150001,6.6137052,Aileron_R,2,Aileron_R,0.0214898056513317,1.23127516637769,0.0179927069572066,1.03090617066361,1.4042430256571,80.4571987808327,1,20,ok
2351285,6.5966370150001,6.6137052,Rudder,3,Rudder,-0.0615495958357246,-3.52653207212301,-0.0592735225076191,-3.39612267656027,-0.913946209824014,-52.365260524894,1,20,ok
2351285,6.5966370150001,6.6137052,Elevator,4,Elevator,0.00319321748939405,0.18295788520964,0.00227423084322842,0.130303828955467,0.36901463224865,21.1429810064198,1,20,ok
2351288,6.61277638749852,6.630107,Aileron_L,1,Aileron_L,0.0186012476852326,1.06577298604132,0.0173781504655905,0.995694677421645,0.500162152758937,28.6571804252647,1,20,ok
2351288,6.61277638749852,6.630107,Aileron_R,2,Aileron_R,-0.0108021605003676,-0.618918206293991,-0.00701330575661796,-0.401832820289014,-1.54937948896631,-88.772905581906,1,20,ok
2351288,6.61277638749852,6.630107,Rudder,3,Rudder,0.0690761467226095,3.95777167223196,0.0521877809804101,2.99013959233061,6.90617330376415,395.694582891606,1,20,ok
2351288,6.61277638749852,6.630107,Elevator,4,Elevator,0.00369143002125227,0.211503360585643,0.00350495366964543,0.200819052659573,0.0762559279512386,4.36914283445966,1,20,ok
2351292,6.63027592999983,6.646455,Aileron_L,1,Aileron_L,-0.0215782371476005,-1.23634191788992,-0.0172576755746672,-0.988791974634437,-1.97924180233007,-113.402201909379,1,20,ok
2351292,6.63027592999983,6.646455,Aileron_R,2,Aileron_R,-0.00732706797407712,-0.419810071120089,-0.00729226934250837,-0.41781625639837,-0.0159411930837291,-0.913363084100814,1,20,ok
2351292,6.63027592999983,6.646455,Rudder,3,Rudder,-0.088105664431108,-5.04808272309838,-0.0725460474769379,-4.15658234078424,-7.12783368182128,-408.394787039554,1,20,ok
2351292,6.63027592999983,6.646455,Elevator,4,Elevator,-0.000841362750751085,-0.0482065346575546,-0.000359322991412281,-0.0205876908899392,-0.220821582093758,-12.652144679374,1,20,ok
2351295,6.64546014000028,6.6610262,Aileron_L,1,Aileron_L,-0.0239320580414124,-1.37120592083505,-0.022941837327997,-1.31447045316992,-0.374346887533908,-21.4484967295514,1,20,ok
2351295,6.64546014000028,6.6610262,Aileron_R,2,Aileron_R,0.00268943229502927,0.15409311979136,0.00120853308587154,0.069243845222361,0.559844893354856,32.0767495711849,1,20,ok
2351295,6.64546014000028,6.6610262,Rudder,3,Rudder,-0.0675827316630704,-3.87220529225909,-0.0683190961358289,-3.91439586873153,0.278378087564889,15.9498895263914,1,20,ok
2351295,6.64546014000028,6.6610262,Elevator,4,Elevator,-0.00163638404788768,-0.0937578996064979,-0.00144691748424419,-0.082902265150879,-0.0716266761853035,-4.10390624596809,1,20,ok
2351298,6.66227487750102,6.6776491,Aileron_L,1,Aileron_L,0.050213427716427,2.8770174830365,0.0413708196020113,2.37037335819234,3.82477912172003,219.143701244312,1,20,ok
2351298,6.66227487750102,6.6776491,Aileron_R,2,Aileron_R,-0.00117215634128565,-0.0671596112851637,-0.000884391631066794,-0.0506719078968183,-0.124469663403728,-7.13158639044757,1,20,ok
2351298,6.66227487750102,6.6776491,Rudder,3,Rudder,-0.0492043561734286,-2.81920194239593,-0.0515148413393809,-2.95158299103259,0.999376576394069,57.2600599716136,1,20,ok
2351298,6.66227487750102,6.6776491,Elevator,4,Elevator,0.015875689590017,0.909610010367747,0.0137818276405772,0.789640557781816,0.905678433823729,51.8915518541181,1,20,ok
2351299,6.67753597749977,6.692714,Aileron_L,1,Aileron_L,0.0218571650879591,1.25232331166075,0.0247243998459221,1.41660376216524,-1.09077456785214,-62.4967791381341,1,20,ok
2351299,6.67753597749977,6.692714,Aileron_R,2,Aileron_R,-0.0130587388672168,-0.74821062285497,-0.0112699036940889,-0.645717917190188,-0.680521853855231,-38.9910300923233,1,20,ok
2351299,6.67753597749977,6.692714,Rudder,3,Rudder,-0.0729242538752302,-4.17825197119123,-0.0697784663075476,-3.99801162031829,-1.19674367965992,-68.5683620034693,1,20,ok
2351299,6.67753597749977,6.692714,Elevator,4,Elevator,-0.000801935295771994,-0.0459475078903106,0.00134092687096787,0.0768294503421427,-0.815203410673226,-46.7077148762459,1,20,ok
2351304,6.69097426249935,6.7067728,Aileron_L,1,Aileron_L,-0.011509519067999,-0.659446866821689,-0.00481498776651623,-0.275878477428503,-2.19815159548788,-125.944809151404,1,20,ok
2351304,6.69097426249935,6.7067728,Aileron_R,2,Aileron_R,-0.0117275936258752,-0.671941618607173,-0.0116430314347968,-0.667096561952006,-0.0277660237686392,-1.59087597580295,1,20,ok
2351304,6.69097426249935,6.7067728,Rudder,3,Rudder,-0.0294243937759084,-1.68589357809056,-0.0368801592520951,-2.1130774729154,2.4481030917629,140.265974970942,1,20,ok
2351304,6.69097426249935,6.7067728,Elevator,4,Elevator,0.0144356094604126,0.827099496780763,0.0120162530919701,0.688480587730911,0.79439647405448,45.5155652233955,1,20,ok
2351307,6.70760262249852,6.7249559,Aileron_L,1,Aileron_L,-0.00526231323736281,-0.301508338976714,-0.00520696166270929,-0.298336927359664,-0.0235726130666183,-1.35061124081217,1,20,ok
2351307,6.70760262249852,6.7249559,Aileron_R,2,Aileron_R,-0.0118003655540448,-0.676111142958325,-0.0117808971986424,-0.674995688359704,-0.00829100186984004,-0.475039415076908,1,20,ok
2351307,6.70760262249852,6.7249559,Rudder,3,Rudder,-0.0048757534010857,-0.279360091828768,-0.00883594430268797,-0.506262316556686,1.68652921579721,96.6310060906884,1,20,ok
2351307,6.70760262249852,6.7249559,Elevator,4,Elevator,-0.000982262828647329,-0.0562795144540739,0.000626159609276034,0.0358763029130774,-0.684979966951472,-39.2464611573299,1,20,ok
2351311,6.72638834000045,6.744361,Aileron_L,1,Aileron_L,-0.00740474811408021,-0.424260815294252,-0.00719737428740652,-0.412379170244372,-0.105953505608339,-6.07068869597351,1,20,ok
2351311,6.72638834000045,6.744361,Aileron_R,2,Aileron_R,-0.00856045046270371,-0.490477682243735,-0.0088643181850725,-0.50788802026572,0.155255130035385,8.89546369878235,1,20,ok
2351311,6.72638834000045,6.744361,Rudder,3,Rudder,-0.0201218074061003,-1.15289464054463,-0.0190569211349101,-1.09188115154401,-0.544082323774587,-31.1736208599542,1,20,ok
2351311,6.72638834000045,6.744361,Elevator,4,Elevator,-0.0199962428175362,-1.14570031956361,-0.0180504002158632,-1.03421175089099,-0.994189326184752,-56.9628524273415,1,20,ok
2351314,6.74233137499954,6.760151,Aileron_L,1,Aileron_L,-0.0212090559354681,-1.21518939255921,-0.0193193324394509,-1.10691621179072,-0.760329394794684,-43.5636653614715,1,20,ok
2351314,6.74233137499954,6.760151,Aileron_R,2,Aileron_R,-0.0191475091274227,-1.09707146118954,-0.0177606386556346,-1.01760963642477,-0.558006707698561,-31.9714292911177,1,20,ok
2351314,6.74233137499954,6.760151,Rudder,3,Rudder,0.0197257376754481,1.13020151658537,0.0144952090756147,0.830514303192452,2.10450081884982,120.579014901921,1,20,ok
2351314,6.74233137499954,6.760151,Elevator,4,Elevator,-7.660571523882e-05,-0.0043891841697654,-0.00250069032075162,-0.143279001248284,0.975329345761612,55.8822551473961,1,20,ok
2351317,6.75899152750107,6.7763281,Aileron_L,1,Aileron_L,-0.0127320797198207,-0.729494432369834,-0.0135439293561399,-0.776009990130155,0.346659676901436,19.8621364138211,1,20,ok
2351317,6.75899152750107,6.7763281,Aileron_R,2,Aileron_R,-0.000313845486227038,-0.0179820217800405,-0.00246408524358621,-0.141181684817955,0.918152064372661,52.6062382397773,1,20,ok
2351317,6.75899152750107,6.7763281,Rudder,3,Rudder,0.00878142268825277,0.503138458157309,0.00948562147916343,0.543486076814706,-0.300692781533034,-17.2284273118921,1,20,ok
2351317,6.75899152750107,6.7763281,Elevator,4,Elevator,0.00402573296721753,0.230657508468242,0.00322138028813868,0.184571494716983,0.343458477247602,19.6787211842776,1,20,ok
2351321,6.77761346999922,6.7948383,Aileron_L,1,Aileron_L,-0.0048905025489141,-0.280205155750749,-0.0057239814383423,-0.327959978428236,0.41993191196761,24.0603262386033,1,20,ok
2351321,6.77761346999922,6.7948383,Aileron_R,2,Aileron_R,-0.0139043333436084,-0.796659617531786,-0.0128024340043518,-0.733525435944127,-0.55517026549698,-31.8089131241343,1,20,ok
2351321,6.77761346999922,6.7948383,Rudder,3,Rudder,-0.0315968455339801,-1.81036589502385,-0.0276398733720975,-1.58364809049721,-1.99364243848116,-114.22729758314,1,20,ok
2351321,6.77761346999922,6.7948383,Elevator,4,Elevator,0.00641632187368524,0.367628163359637,0.00610859218187265,0.349996550787914,0.155043540383681,8.88334050475104,1,20,ok
2351324,6.79363429749968,6.8102187,Aileron_L,1,Aileron_L,-0.0207597903312382,-1.18944836955644,-0.0187516721476708,-1.07439167287455,-0.813172147877498,-46.5913320909687,1,20,ok
2351324,6.79363429749968,6.8102187,Aileron_R,2,Aileron_R,-0.00939669095922469,-0.538390733352312,-0.00985154740134853,-0.564452087770344,0.184190648261925,10.553346771187,1,20,ok
2351324,6.79363429749968,6.8102187,Rudder,3,Rudder,-0.01278380493194,-0.732458068718687,-0.0147679177511111,-0.846139359334995,0.80345135859008,46.0343718912636,1,20,ok
2351324,6.79363429749968,6.8102187,Elevator,4,Elevator,0.00733448020957006,0.420234760930592,0.00717075585945537,0.410854046665498,0.0662989272902318,3.798648719975,1,20,ok
2351328,6.8120610574982,6.8286551,Aileron_L,1,Aileron_L,0.0230343364039447,1.31977025983058,0.0189096639718982,1.08344393760036,2.04383929256144,117.103365466774,1,20,ok
2351328,6.8120610574982,6.8286551,Aileron_R,2,Aileron_R,-0.0125504374012855,-0.719087094136795,-0.0122840315500037,-0.703823163220758,-0.132008239584761,-7.5635149891586,1,20,ok
2351328,6.8120610574982,6.8286551,Rudder,3,Rudder,0.0580924820667086,3.32845404386182,0.0509004746715722,2.91638237389363,3.56375143693017,204.187916569781,1,20,ok
2351328,6.8120610574982,6.8286551,Elevator,4,Elevator,0.000127919662835652,0.00732925679721932,0.000823113899148797,0.047160952479783,-0.344479548266615,-19.7372242442502,1,20,ok
2351331,6.8317411375003,6.8484942,Aileron_L,1,Aileron_L,-0.002574738698506,-0.1475216607734,-0.000763057189697935,-0.0437199564968051,-0.999626076697827,-57.2743552860062,1,20,ok
2351331,6.8317411375003,6.8484942,Aileron_R,2,Aileron_R,-0.00924017108643049,-0.52942280523128,-0.0094968459310536,-0.54412919053536,0.141624709790459,8.11449814575842,1,20,ok
2351331,6.8317411375003,6.8484942,Rudder,3,Rudder,-0.035089569608346,-2.01048424348875,-0.027838422087354,-1.59502409390915,-4.00094393673878,-229.237201643589,1,20,ok
2351331,6.8317411375003,6.8484942,Elevator,4,Elevator,0.00217240214823811,0.124469474499197,0.00205862283547686,0.117950400082079,0.0627796704178227,3.59701015416355,1,20,ok
2351335,6.84671118249974,6.8642089,Aileron_L,1,Aileron_L,-0.0166737977074605,-0.955338237092393,-0.0142488667576668,-0.816399928058565,-0.900852974622056,-51.6150734076497,1,20,ok
2351335,6.84671118249974,6.8642089,Aileron_R,2,Aileron_R,-0.0113563970079058,-0.650673619027999,-0.0110729857515945,-0.634435350174863,-0.105286244670622,-6.0324574604084,1,20,ok
2351335,6.84671118249974,6.8642089,Rudder,3,Rudder,0.00678699148365514,0.388865967604672,0.00150978663426393,0.0865044021085849,1.96046229137733,112.326215190467,1,20,ok
2351335,6.84671118249974,6.8642089,Elevator,4,Elevator,-0.00449517619230999,-0.25755462398705,-0.00349632198540073,-0.200324493582262,-0.371070682892838,-21.2607840307969,1,20,ok
2351339,6.86902430250014,6.8862188,Aileron_L,1,Aileron_L,0.0261188591816008,1.49650039680225,0.0236737708543511,1.35640715511413,1.69956678453419,97.378003754429,1,20,ok
2351339,6.86902430250014,6.8862188,Aileron_R,2,Aileron_R,-0.00898541842330092,-0.514826552814237,-0.0091118631607241,-0.522071302610225,0.0878910072116601,5.03578377038201,1,20,ok
2351339,6.86902430250014,6.8862188,Rudder,3,Rudder,0.0288817406446729,1.6548018439312,0.0272238111059728,1.55980947863362,1.15241725367135,66.0286448734258,1,20,ok
2351339,6.86902430250014,6.8862188,Elevator,4,Elevator,0.0125810429131654,0.720840660797353,0.0116072308806134,0.665045341293068,0.676891123506636,38.7830045667988,1,20,ok
2351343,6.88801675499923,6.9049541,Aileron_L,1,Aileron_L,0.00508409700517021,0.291297301031354,0.00679315833071437,0.389219301914069,-0.888806357391251,-50.924853082915,1,20,ok
2351343,6.88801675499923,6.9049541,Aileron_R,2,Aileron_R,-0.00749908770728913,-0.429666075826104,-0.00764735992425303,-0.438161448077183,0.0771097485457314,4.41806315098544,1,20,ok
2351343,6.88801675499923,6.9049541,Rudder,3,Rudder,-0.0255443330154366,-1.4635824722612,-0.0206930378786678,-1.18562373575201,-2.52294162573017,-144.553907112213,1,20,ok
2351343,6.88801675499923,6.9049541,Elevator,4,Elevator,0.0046565042271931,0.266798039502992,0.00529552663308186,0.303411326374713,-0.332326972929703,-19.0409329672304,1,20,ok
2351347,6.90926901249918,6.9261189,Aileron_L,1,Aileron_L,-0.00451262451619883,-0.258554339305458,-0.00373017282126131,-0.21372315951268,-0.495162979838692,-28.3707489158785,1,20,ok
2351347,6.90926901249918,6.9261189,Aileron_R,2,Aileron_R,-0.0118983084310207,-0.68172285644241,-0.0116041083823153,-0.664866435319047,-0.186180148535802,-10.6673367402202,1,20,ok
2351347,6.90926901249918,6.9261189,Rudder,3,Rudder,-0.0721355921421587,-4.13306498242276,-0.0685753509522811,-3.92907818819414,-2.25304596811516,-129.090025021965,1,20,ok
2351347,6.90926901249918,6.9261189,Elevator,4,Elevator,-0.00048459556251812,-0.0277652805030563,-8.45643156655029e-05,-0.00484517838504535,-0.253153856655434,-14.5046475538162,1,20,ok
2351351,6.93135392499956,6.9482372,Aileron_L,1,Aileron_L,0.0355761567937272,2.03836363557624,0.0331260941082023,1.89798538415318,1.66884369267184,95.6177002571238,1,20,ok
2351351,6.93135392499956,6.9482372,Aileron_R,2,Aileron_R,0.01432994907687,0.821045602742042,0.0127134138499132,0.728424956803194,1.10109207957303,63.0879290148175,1,20,ok
2351351,6.93135392499956,6.9482372,Rudder,3,Rudder,0.052479167464468,3.00683480807428,0.0449335339394805,2.57450185334008,5.13965744214852,294.480679578114,1,20,ok
2351351,6.93135392499956,6.9482372,Elevator,4,Elevator,-0.0189597405141373,-1.08631311212326,-0.0177832031640572,-1.01890248752417,-0.801390489914306,-45.9162928140111,1,20,ok
2351356,6.95315649999833,6.9700296,Aileron_L,1,Aileron_L,-0.0280353973188823,-1.60630994334434,-0.0240853585704039,-1.37998939414339,-2.62406861032838,-150.348056524575,1,20,ok
2351356,6.95315649999833,6.9700296,Aileron_R,2,Aileron_R,-0.0112758542314975,-0.646058857869535,-0.00972653723058414,-0.557289532589335,-1.02923398184673,-58.9707632912618,1,20,ok
2351356,6.95315649999833,6.9700296,Rudder,3,Rudder,0.0202398119253524,1.15965580146125,0.0218346252061279,1.25103187156109,-1.0594578270986,-60.7024620648508,1,20,ok
2351356,6.95315649999833,6.9700296,Elevator,4,Elevator,-0.00221763388465046,-0.127061062095673,-0.00322291678997466,-0.184659529787399,0.667824161820477,38.2635059291751,1,20,ok
2351360,6.97183269500017,6.989153,Aileron_L,1,Aileron_L,-0.00415204898835375,-0.237894883364233,-0.00605893642822064,-0.347151485675112,0.965208498862286,55.3023733349667,1,20,ok
