sample_index,sample_sequence,event_id,scheduled_time_s,write_start_host_s,write_stop_host_s,active_surface_index,active_surface_name,active_surface_mask,surface_norm_aileron_l,surface_norm_aileron_r,surface_norm_rudder,surface_norm_elevator,packet_surface_norm_aileron_l,packet_surface_norm_aileron_r,packet_surface_norm_rudder,packet_surface_norm_elevator,packet_code_aileron_l,packet_code_aileron_r,packet_code_rudder,packet_code_elevator,delta_a_cmd_rad,delta_e_cmd_rad,delta_r_cmd_rad,profile_mode,random_seed,description
1,0,NaN,6.2047474,6.2280351,6.2288919,NaN,,0,0,0,0,0,0,-0,0,-0,32768,32768,32768,32768,NaN,NaN,NaN,deflection,2,neutral
2,1,NaN,6.2297474,6.239841,6.2405412,NaN,,0,0,0,0,0,0,-0,0,-0,32768,32768,32768,32768,NaN,NaN,NaN,deflection,2,neutral
3,2,NaN,6.2547474,6.2612726,6.261976,NaN,,0,0,0,0,0,0,-0,0,-0,32768,32768,32768,32768,NaN,NaN,NaN,deflection,2,neutral
4,3,NaN,6.2797474,6.2889361,6.2897178,NaN,,0,0,0,0,0,0,-0,0,-0,32768,32768,32768,32768,NaN,NaN,NaN,deflection,2,neutral
5,4,NaN,6.3047474,6.3160692,6.3168663,NaN,,0,0,0,0,0,0,-0,0,-0,32768,32768,32768,32768,NaN,NaN,NaN,deflection,2,neutral
6,5,NaN,6.3297474,6.3300153,6.3307582,NaN,,0,0,0,0,0,0,-0,0,-0,32768,32768,32768,32768,NaN,NaN,NaN,deflection,2,neutral
7,6,NaN,6.3547474,6.3636425,6.3644142,NaN,,0,0,0,0,0,0,-0,0,-0,32768,32768,32768,32768,NaN,NaN,NaN,deflection,2,neutral
8,7,NaN,6.3797474,6.3869344,6.3876829,NaN,,0,0,0,0,0,0,-0,0,-0,32768,32768,32768,32768,NaN,NaN,NaN,deflection,2,neutral
9,8,NaN,6.4047474,6.4102975,6.4111508,NaN,,0,0,0,0,0,0,-0,0,-0,32768,32768,32768,32768,NaN,NaN,NaN,deflection,2,neutral
10,9,NaN,6.4297474,6.4323443,6.433105,NaN,,0,0,0,0,0,0,-0,0,-0,32768,32768,32768,32768,NaN,NaN,NaN,deflection,2,neutral
