event_id,surface_index,surface_name,command_level_norm,direction_group,sweep_polarity,sweep_phase,sweep_step_index,sweep_step_count,settled_deflection_deg,lookup_deflection_deg,lookup_error_deg,linear_fitted_deflection_deg,linear_fit_error_deg,valid,rejection_reason
1,1,Aileron_L,0,positive_first,positive,outbound,1,11,-3.17774967596453,2.22044604925031e-16,-3.17774967596453,0,-3.17774967596453,1,
2,1,Aileron_L,0.15,positive_first,positive,outbound,2,11,3.19227927175622,3.12010229227274,0.0721769794834786,0,3.19227927175622,1,
3,1,Aileron_L,0.3,positive_first,positive,outbound,3,11,9.46241451017306,7.77753564208071,1.68487886809234,0,9.46241451017306,1,
4,1,Aileron_L,0.5,positive_first,positive,outbound,4,11,11.6732148198771,11.5503503373673,0.122864482509838,7.00747630337104,4.66573851650607,1,
5,1,Aileron_L,0.75,positive_first,positive,outbound,5,11,18.4597740957944,18.5236558207206,-0.0638817249261834,15.7668216825848,2.69295241320954,1,
6,1,Aileron_L,1,positive_first,positive,outbound,6,11,22.0446554077266,22.1160281599384,-0.071372752211861,22.1874009121503,-0.142745504423722,1,
7,1,Aileron_L,0.75,positive_first,positive,return,7,11,17.7633113434399,18.5236558207206,-0.760344477280626,15.7668216825848,1.9964896608551,1,
8,1,Aileron_L,0.5,positive_first,positive,return,8,11,10.7204319474703,11.5503503373673,-0.829918389897012,7.00747630337104,3.71295564409922,1,
9,1,Aileron_L,0.3,positive_first,positive,return,9,11,6.09265677398837,7.77753564208071,-1.68487886809234,0,6.09265677398837,1,
10,1,Aileron_L,0.15,positive_first,positive,return,10,11,2.68222206606052,3.12010229227274,-0.437880226212218,0,2.68222206606052,1,
11,1,Aileron_L,0,positive_first,positive,return,11,11,-0.760842272028936,2.22044604925031e-16,-0.760842272028936,0,-0.760842272028936,1,
12,1,Aileron_L,-0,positive_first,negative,outbound,1,11,-0.950256129918138,2.22044604925031e-16,-0.950256129918139,0,-0.950256129918138,1,
13,1,Aileron_L,-0.15,positive_first,negative,outbound,2,11,-8.89741861375864,-4.53440136050013,-4.3630172532585,0,-8.89741861375864,1,
14,1,Aileron_L,-0.3,positive_first,negative,outbound,3,11,-8.64746078277102,-7.8873792273642,-0.760081555406822,-5.42594941881647,-3.22151136395455,1,
15,1,Aileron_L,-0.5,positive_first,negative,outbound,4,11,-15.2063453125391,-15.8886656760902,0.682320363551105,-12.6605486439051,-2.54579666863401,1,
16,1,Aileron_L,-0.75,positive_first,negative,outbound,5,11,-18.0165216813387,-20.1706588003838,2.15413711904513,-21.7037976752659,3.68727599392717,1,
17,1,Aileron_L,-1,positive_first,negative,outbound,6,11,-29.4185496753311,-29.3152532526084,-0.103296422722714,-29.4185496753311,0,1,
18,1,Aileron_L,-0.75,positive_first,negative,return,7,11,-21.1144841528272,-20.1706588003838,-0.943825352443326,-21.7037976752659,0.589313522438712,1,
19,1,Aileron_L,-0.5,positive_first,negative,return,8,11,-16.1704662717545,-15.8886656760902,-0.281800595664313,-12.6605486439051,-3.50991762784943,1,
20,1,Aileron_L,-0.3,positive_first,negative,return,9,11,-7.12729767195738,-7.8873792273642,0.760081555406823,-5.42594941881647,-1.70134825314091,1,
21,1,Aileron_L,-0.15,positive_first,negative,return,10,11,-4.32162729465814,-4.53440136050013,0.212774065841987,0,-4.32162729465814,1,
22,1,Aileron_L,-0,positive_first,negative,return,11,11,0.869180715323858,2.22044604925031e-16,0.869180715323858,0,0.869180715323858,1,
23,1,Aileron_L,-0,negative_first,negative,outbound,1,11,0.760842272028936,2.22044604925031e-16,0.760842272028936,0,0.760842272028936,1,
24,1,Aileron_L,-0.15,negative_first,negative,outbound,2,11,1.7788013863411,-4.53440136050013,6.31320274684123,0,1.7788013863411,1,
25,1,Aileron_L,-0.3,negative_first,negative,outbound,3,11,-9.87911931318896,-7.8873792273642,-1.99174008582476,-5.42594941881647,-4.45316989437249,1,
26,1,Aileron_L,-0.5,negative_first,negative,outbound,4,11,-15.6068650804259,-15.8886656760902,0.281800595664313,-12.6605486439051,-2.9463164365208,1,
27,1,Aileron_L,-0.75,negative_first,negative,outbound,5,11,-19.2268334479405,-20.1706588003838,0.943825352443326,-21.7037976752659,2.47696422732536,1,
28,1,Aileron_L,-1,negative_first,negative,outbound,6,11,-29.2119568298857,-29.3152532526084,0.103296422722714,-29.4185496753311,0.206592845445428,1,
29,1,Aileron_L,-0.75,negative_first,negative,return,7,11,-22.2904867260505,-20.1706588003838,-2.11982792566669,-21.7037976752659,-0.586689050784653,1,
30,1,Aileron_L,-0.5,negative_first,negative,return,8,11,-16.5203790164563,-15.8886656760902,-0.631713340366117,-12.6605486439051,-3.85983037255123,1,
31,1,Aileron_L,-0.3,negative_first,negative,return,9,11,-6.93336191155281,-7.8873792273642,0.954017315811394,-5.42594941881647,-1.50741249273634,1,
32,1,Aileron_L,-0.15,negative_first,negative,return,10,11,-4.74717542634212,-4.53440136050013,-0.212774065841987,0,-4.74717542634212,1,
33,1,Aileron_L,-0,negative_first,negative,return,11,11,1.35576089247595,2.22044604925031e-16,1.35576089247595,0,1.35576089247595,1,
34,1,Aileron_L,0,negative_first,positive,outbound,1,11,1.87013823938313,2.22044604925031e-16,1.87013823938313,0,1.87013823938313,1,
35,1,Aileron_L,0.15,negative_first,positive,outbound,2,11,3.96570075306439,3.12010229227274,0.845598460791647,0,3.96570075306439,1,
36,1,Aileron_L,0.3,negative_first,positive,outbound,3,11,9.7915392241267,7.77753564208071,2.01400358204598,0,9.7915392241267,1,
37,1,Aileron_L,0.5,negative_first,positive,outbound,4,11,12.2420358362385,11.5503503373673,0.69168549887122,7.00747630337104,5.23455953286745,1,
38,1,Aileron_L,0.75,negative_first,positive,outbound,5,11,18.5875375456467,18.5236558207206,0.0638817249261834,15.7668216825848,2.82071586306191,1,
39,1,Aileron_L,1,negative_first,positive,outbound,6,11,22.1874009121503,22.1160281599384,0.071372752211861,22.1874009121503,0,1,
40,1,Aileron_L,0.75,negative_first,positive,return,7,11,19.0436087691916,18.5236558207206,0.519952948471015,15.7668216825848,3.27678708660674,1,
41,1,Aileron_L,0.5,negative_first,positive,return,8,11,11.4274858548574,11.5503503373673,-0.12286448250984,7.00747630337104,4.42000955148639,1,
42,1,Aileron_L,0.3,negative_first,positive,return,9,11,5.14170293938129,7.77753564208071,-2.63583270269943,0,5.14170293938129,1,
43,1,Aileron_L,0.15,negative_first,positive,return,10,11,3.04792531278926,3.12010229227274,-0.0721769794834786,0,3.04792531278926,1,
44,1,Aileron_L,0,negative_first,positive,return,11,11,-1.72289843163003,2.22044604925031e-16,-1.72289843163003,0,-1.72289843163003,1,
45,2,Aileron_R,0,positive_first,positive,outbound,1,11,8.28114731643186,0,8.28114731643186,0,8.28114731643186,1,
46,2,Aileron_R,0.15,positive_first,positive,outbound,2,11,0.991724119108452,-0.341283844033962,1.33300796314241,0,0.991724119108452,1,
47,2,Aileron_R,0.3,positive_first,positive,outbound,3,11,-11.2681902199242,-11.2681902199242,0,0,-11.2681902199242,1,
48,2,Aileron_R,0.5,positive_first,positive,outbound,4,11,-10.0761100842177,-13.5681700181926,3.49205993397491,0,-10.0761100842177,0,unstable_final_window
49,2,Aileron_R,0.75,positive_first,positive,outbound,5,11,-14.5066735797313,-16.443144766028,1.93647118629669,0,-14.5066735797313,1,
50,2,Aileron_R,1,positive_first,positive,outbound,6,11,-14.6371626811287,-14.6371626811287,0,0,-14.6371626811287,1,
51,2,Aileron_R,0.75,positive_first,positive,return,7,11,-16.5730627350702,-16.443144766028,-0.129917969042133,0,-16.5730627350702,0,unstable_final_window
52,2,Aileron_R,0.5,positive_first,positive,return,8,11,-1.75040835424934,-13.5681700181926,11.8177616639432,0,-1.75040835424934,0,unstable_final_window
53,2,Aileron_R,0.3,positive_first,positive,return,9,11,-4.4604831396233,-11.2681902199242,6.80770708030093,0,-4.4604831396233,0,unstable_final_window
54,2,Aileron_R,0.15,positive_first,positive,return,10,11,-1.67429180717638,-0.341283844033962,-1.33300796314241,0,-1.67429180717638,1,
55,2,Aileron_R,0,positive_first,positive,return,11,11,3.86159952139047,0,3.86159952139047,0,3.86159952139047,0,unstable_final_window
56,2,Aileron_R,-0,positive_first,negative,outbound,1,11,3.40677781368169,0,3.40677781368169,0,3.40677781368169,1,
57,2,Aileron_R,-0.15,positive_first,negative,outbound,2,11,9.27627853940328,6.12090251956064,3.15537601984265,0,9.27627853940328,0,unstable_final_window
58,2,Aileron_R,-0.3,positive_first,negative,outbound,3,11,12.9289489248149,11.7984683146929,1.13048061012203,0,12.9289489248149,1,
59,2,Aileron_R,-0.5,positive_first,negative,outbound,4,11,21.6670485670909,19.1310390916988,2.53600947539216,0,21.6670485670909,1,
60,2,Aileron_R,-0.75,positive_first,negative,outbound,5,11,32.577357837889,31.4293065049661,1.14805133292283,0,32.577357837889,1,
61,2,Aileron_R,-1,positive_first,negative,outbound,6,11,42.6690732543038,42.3573990149084,0.311674239395451,0,42.6690732543038,1,
62,2,Aileron_R,-0.75,positive_first,negative,return,7,11,28.6357244832898,31.4293065049661,-2.7935820216763,0,28.6357244832898,1,
63,2,Aileron_R,-0.5,positive_first,negative,return,8,11,16.5987535771258,19.1310390916988,-2.53228551457295,0,16.5987535771258,1,
64,2,Aileron_R,-0.3,positive_first,negative,return,9,11,10.4699894870553,11.7984683146929,-1.32847882763763,0,10.4699894870553,1,
65,2,Aileron_R,-0.15,positive_first,negative,return,10,11,6.29948743624666,6.12090251956064,0.178584916686024,0,6.29948743624666,1,
66,2,Aileron_R,-0,positive_first,negative,return,11,11,0,0,0,0,0,1,
67,2,Aileron_R,-0,negative_first,negative,outbound,1,11,-0.97002961846975,0,-0.97002961846975,0,-0.97002961846975,1,
68,2,Aileron_R,-0.15,negative_first,negative,outbound,2,11,1.05759121072984,6.12090251956064,-5.06331130883079,0,1.05759121072984,1,
69,2,Aileron_R,-0.3,negative_first,negative,outbound,3,11,13.8440577057715,11.7984683146929,2.04558939107858,0,13.8440577057715,1,
70,2,Aileron_R,-0.5,negative_first,negative,outbound,4,11,20.9664463422357,19.1310390916988,1.83540725053689,0,20.9664463422357,1,
71,2,Aileron_R,-0.75,negative_first,negative,outbound,5,11,32.0015058584089,31.4293065049661,0.572199353442794,0,32.0015058584089,1,
72,2,Aileron_R,-1,negative_first,negative,outbound,6,11,42.0457247755129,42.3573990149084,-0.311674239395451,0,42.0457247755129,1,
73,2,Aileron_R,-0.75,negative_first,negative,return,7,11,30.8571071515233,31.4293065049661,-0.572199353442794,0,30.8571071515233,1,
74,2,Aileron_R,-0.5,negative_first,negative,return,8,11,17.2956318411619,19.1310390916988,-1.83540725053689,0,17.2956318411619,1,
75,2,Aileron_R,-0.3,negative_first,negative,return,9,11,10.6679877045709,11.7984683146929,-1.13048061012203,0,10.6679877045709,1,
76,2,Aileron_R,-0.15,negative_first,negative,return,10,11,6.12090251956064,6.12090251956064,0,0,6.12090251956064,1,
77,2,Aileron_R,-0,negative_first,negative,return,11,11,-0.0132645194303578,0,-0.0132645194303578,0,-0.0132645194303578,1,
78,2,Aileron_R,0,negative_first,positive,outbound,1,11,-0.0484411339081099,0,-0.0484411339081099,0,-0.0484411339081099,1,
79,2,Aileron_R,0.15,negative_first,positive,outbound,2,11,3.07588604612456,-0.341283844033962,3.41716989015852,0,3.07588604612456,0,unstable_final_window
80,2,Aileron_R,0.3,negative_first,positive,outbound,3,11,-10.9162555001678,-11.2681902199242,0.351934719756436,0,-10.9162555001678,0,unstable_final_window
81,2,Aileron_R,0.5,negative_first,positive,outbound,4,11,-8.15090776842812,-13.5681700181926,5.41726224976447,0,-8.15090776842812,0,unstable_final_window
82,2,Aileron_R,0.75,negative_first,positive,outbound,5,11,-16.443144766028,-16.443144766028,0,0,-16.443144766028,1,
83,2,Aileron_R,1,negative_first,positive,outbound,6,11,-15.6038373220845,-14.6371626811287,-0.966674640955766,0,-15.6038373220845,0,unstable_final_window
84,2,Aileron_R,0.75,negative_first,positive,return,7,11,-18.3995757860193,-16.443144766028,-1.95643101999125,0,-18.3995757860193,1,
85,2,Aileron_R,0.5,negative_first,positive,return,8,11,-6.94660855491984,-13.5681700181926,6.62156146327274,0,-6.94660855491984,0,unstable_final_window
86,2,Aileron_R,0.3,negative_first,positive,return,9,11,-2.40004930650295,-11.2681902199242,8.86814091342128,0,-2.40004930650295,0,unstable_final_window
87,2,Aileron_R,0.15,negative_first,positive,return,10,11,0.499478579215944,-0.341283844033962,0.840762423249906,0,0.499478579215944,0,unstable_final_window
88,2,Aileron_R,0,negative_first,positive,return,11,11,2.94929891678172,0,2.94929891678172,0,2.94929891678172,1,
89,3,Rudder,0,positive_first,positive,outbound,1,11,-1.71475202153407,1.11022302462516e-16,-1.71475202153407,0,-1.71475202153407,1,
90,3,Rudder,0.15,positive_first,positive,outbound,2,11,8.20056653870657,8.20056653870657,0,0,8.20056653870657,1,
91,3,Rudder,0.3,positive_first,positive,outbound,3,11,17.5058830547145,17.5058830547145,0,0,17.5058830547145,1,
92,3,Rudder,0.5,positive_first,positive,outbound,4,11,18.5560923085918,25.7320572387387,-7.17596493014695,13.9193490351369,4.63674327345487,0,unstable_final_window
93,3,Rudder,0.75,positive_first,positive,outbound,5,11,47.9887535676563,34.5117738947797,13.4769796728766,31.3185353290581,16.6702182385982,0,unstable_final_window
94,3,Rudder,1,positive_first,positive,outbound,6,11,47.9415269514267,43.9091089247556,4.03241802667116,47.9887535676563,-0.047226616229544,0,unstable_final_window
95,3,Rudder,0.75,positive_first,positive,return,7,11,34.5117738947797,34.5117738947797,0,31.3185353290581,3.19323856572161,1,
96,3,Rudder,0.5,positive_first,positive,return,8,11,26.2584498568035,25.7320572387387,0.526392618064786,13.9193490351369,12.3391008216666,1,
97,3,Rudder,0.3,positive_first,positive,return,9,11,16.0581391548636,17.5058830547145,-1.44774389985091,0,16.0581391548636,0,unstable_final_window
98,3,Rudder,0.15,positive_first,positive,return,10,11,7.09324832960951,8.20056653870657,-1.10731820909706,0,7.09324832960951,0,unstable_final_window
99,3,Rudder,0,positive_first,positive,return,11,11,-0.225737044848664,1.11022302462516e-16,-0.225737044848664,0,-0.225737044848664,1,
100,3,Rudder,-0,positive_first,negative,outbound,1,11,0.225737044848664,1.11022302462516e-16,0.225737044848664,0,0.225737044848664,1,
101,3,Rudder,-0.15,positive_first,negative,outbound,2,11,-2.64179733613967,5.156273322346,-7.79807065848567,0,-2.64179733613967,0,unstable_final_window
102,3,Rudder,-0.3,positive_first,negative,outbound,3,11,-7.76622925454896,-11.7344516399792,3.96822238543022,0,-7.76622925454896,0,unstable_final_window
103,3,Rudder,-0.5,positive_first,negative,outbound,4,11,-13.1450704782067,-34.2554182564128,21.1103477782061,0,-13.1450704782067,0,unstable_final_window
104,3,Rudder,-0.75,positive_first,negative,outbound,5,11,-32.7204464891449,-24.9444243281429,-7.77602216100206,-13.655288351889,-19.0651581372559,1,
105,3,Rudder,-1,positive_first,negative,outbound,6,11,-29.6619011128807,-24.9444243281429,-4.71747678473779,-27.3105767037781,-2.3513244091026,0,unstable_final_window
106,3,Rudder,-0.75,positive_first,negative,return,7,11,-24.9444243281429,-24.9444243281429,0,-13.655288351889,-11.2891359762538,1,
107,3,Rudder,-0.5,positive_first,negative,return,8,11,-34.1527363799859,-34.2554182564128,0.102681876426836,0,-34.1527363799859,1,
108,3,Rudder,-0.3,positive_first,negative,return,9,11,-14.0662322740595,-11.7344516399792,-2.33178063408029,0,-14.0662322740595,0,unstable_final_window
109,3,Rudder,-0.15,positive_first,negative,return,10,11,-0.371870868681808,5.156273322346,-5.52814419102781,0,-0.371870868681808,1,
110,3,Rudder,-0,positive_first,negative,return,11,11,12.6503921454293,1.11022302462516e-16,12.6503921454293,0,12.6503921454293,0,unstable_final_window
111,3,Rudder,-0,negative_first,negative,outbound,1,11,11.3672757348395,1.11022302462516e-16,11.3672757348395,0,11.3672757348395,0,unstable_final_window
