relative_path,byte_count,size_mb,above_75mb,above_100mb,push_allowed,dense_table_partition
manifests/outcome_model_manifest.json,1813,0.0017290115356445312,False,False,True,False
metrics/outcome_model_summary.csv,2322874,2.2152652740478516,False,False,True,False
metrics/outcome_model_table.csv,2322874,2.2152652740478516,False,False,True,False
