library_size_case_id,policy_id,history_length,launch_count,safe_success_rate,full_safe_success_rate,hard_failure_rate,physical_hard_failure_rate,floor_or_ceiling_violation_rate,physical_floor_or_ceiling_violation_rate,expected_low_energy_dry_air_sink_rate,claim_bearing_episode_rate,no_viable_primitive_rate,mission_success_rate,front_wall_terminal_success_rate,wrong_wall_exit_rate,terminal_useful_rate,lift_capture_rate,mean_lift_dwell_time_s,mean_energy_residual_m,mean_net_specific_energy_delta_m,mean_positive_specific_energy_gain_m,mean_updraft_specific_energy_gain_proxy_m,mean_gross_specific_energy_loss_m,mean_terminal_specific_energy_m,mean_terminal_specific_energy_reserve_m,mean_terminal_specific_energy_bonus,mean_episode_flight_time_s,mean_initial_launch_speed_m_s,mean_launch_score,median_launch_score,mean_min_wall_margin_m,selected_primitive_family_count,selected_variant_count,governor_rejection_count,belief_observation_count,belief_uncertainty,memory_changed_selection_rate,exploration_changed_selection_rate
balanced_cluster,directional_3d_residual_memory_h10,10,50,0.72,0.0,0.02,0.22,0.0,0.2,0.2,0.8,0.06,0.68,0.68,0.06,0.72,0.6,0.2816,-0.5039013185033735,-0.7154803856688987,0.016855571319958847,0.2089642430948745,0.7323359569888575,2.718160955371871,2.318160955371871,13.194333084514067,1.0036,5.671157521057024,77.73060688092036,120.0,-0.019622132866676915,48,48,5,149,0.09294138528207839,0.0,0.0
balanced_cluster,directional_3d_residual_memory_h3,3,50,0.72,0.0,0.02,0.22,0.0,0.2,0.2,0.8,0.06,0.68,0.68,0.06,0.72,0.6,0.2816,-0.5039013185033735,-0.7154803856688987,0.016855571319958847,0.20896424309487455,0.7323359569888575,2.718160955371871,2.318160955371871,13.194333084514067,1.0036,5.671157521057024,77.73060688092036,120.0,-0.019622132866676915,48,48,5,56,0.15496980436316626,0.0,0.0
balanced_cluster,directional_3d_residual_memory_h30,30,50,0.72,0.0,0.02,0.22,0.0,0.2,0.2,0.8,0.06,0.68,0.68,0.06,0.72,0.6,0.2816,-0.5039013185033735,-0.7154803856688987,0.016855571319958847,0.20896424309487455,0.7323359569888575,2.718160955371871,2.318160955371871,13.194333084514067,1.0036,5.671157521057024,77.73060688092036,120.0,-0.019622132866676915,48,48,5,401,0.05527536507267237,0.0,0.0
balanced_cluster,no_memory_baseline,0,50,0.72,0.0,0.02,0.22,0.0,0.2,0.2,0.8,0.06,0.68,0.68,0.06,0.72,0.6,0.2816,-0.5039013185033735,-0.7154803856688987,0.016855571319958847,0.20896424309487455,0.7323359569888575,2.718160955371871,2.318160955371871,13.194333084514067,1.0036,5.671157521057024,77.73060688092036,120.0,-0.019622132866676915,48,48,5,0,1.0,0.0,0.0
heavy_cluster,directional_3d_residual_memory_h10,10,50,0.74,0.0,0.02,0.24,0.0,0.22,0.22,0.78,0.02,0.7,0.7,0.06,0.74,0.62,0.2992,-0.4589544541405235,-0.7419566665831597,0.017229757805192307,0.2432435139085687,0.759186424388352,2.69168467445761,2.29168467445761,13.647689457311062,1.0171999999999999,5.671157521057024,82.16179175071821,120.0,-0.02822013177459965,45,45,1,149,0.09267932395714276,0.02,0.0
heavy_cluster,directional_3d_residual_memory_h3,3,50,0.74,0.0,0.02,0.24,0.0,0.22,0.22,0.78,0.02,0.7,0.7,0.06,0.74,0.62,0.2992,-0.4589499410714331,-0.7419868596226727,0.017229757805192307,0.24324338536107326,0.7592166174278652,2.6916544814180967,2.291654481418097,13.647689457311062,1.0171999999999999,5.671157521057024,82.16178917976829,120.0,-0.028215157285712014,45,45,1,57,0.1546720317681956,0.0,0.0
heavy_cluster,directional_3d_residual_memory_h30,30,50,0.74,0.0,0.02,0.24,0.0,0.22,0.22,0.78,0.02,0.7,0.7,0.06,0.74,0.62,0.2992,-0.4589499410714331,-0.7419868596226727,0.017229757805192307,0.24324338536107326,0.7592166174278652,2.6916544814180967,2.291654481418097,13.647689457311062,1.0171999999999999,5.671157521057024,82.16178917976829,120.0,-0.028215157285712014,45,45,1,398,0.055167262764609676,0.0,0.0
heavy_cluster,no_memory_baseline,0,50,0.74,0.0,0.02,0.24,0.0,0.22,0.22,0.78,0.02,0.7,0.7,0.06,0.74,0.62,0.2992,-0.4589499410714331,-0.7419868596226727,0.01722975780519231,0.2432433853610733,0.7592166174278652,2.6916544814180967,2.291654481418097,13.647689457311062,1.0171999999999999,5.671157521057024,82.16178917976829,120.0,-0.028215157285712014,45,45,1,0,1.0,0.0,0.0
light_cluster,directional_3d_residual_memory_h10,10,50,0.74,0.0,0.02,0.2,0.0,0.18,0.18,0.82,0.06,0.7,0.7,0.06,0.74,0.6,0.2808,-0.5052622337886059,-0.714321520066363,0.01674032090590011,0.2104377799588967,0.7310618409722632,2.7193198209744067,2.319319820974407,13.625204542952241,1.0084,5.671157521057024,80.52278830781174,120.0,-0.027353015723563898,50,50,9,149,0.09293633667526346,0.0,0.0
light_cluster,directional_3d_residual_memory_h3,3,50,0.74,0.0,0.02,0.2,0.0,0.18,0.18,0.82,0.06,0.7,0.7,0.06,0.74,0.6,0.2808,-0.5052622337886059,-0.714321520066363,0.01674032090590011,0.2104377799588967,0.7310618409722632,2.7193198209744067,2.319319820974407,13.625204542952241,1.0084,5.671157521057024,80.52278830781174,120.0,-0.027353015723563898,50,50,9,55,0.15517541874462362,0.0,0.0
light_cluster,directional_3d_residual_memory_h30,30,50,0.74,0.0,0.02,0.2,0.0,0.18,0.18,0.82,0.06,0.7,0.7,0.06,0.74,0.6,0.2808,-0.5052622337886059,-0.714321520066363,0.01674032090590011,0.2104377799588967,0.7310618409722632,2.7193198209744067,2.319319820974407,13.625204542952241,1.0084,5.671157521057024,80.52278830781174,120.0,-0.027353015723563898,50,50,9,395,0.05529233583159197,0.0,0.0
