split,stage_fit_group,count,alpha_min_deg,alpha_max_deg,cm_residual_mean,cm_residual_mae,cm_fit_residual_mae,cd_residual_mean,cl_residual_mean,cy_residual_mean,cl_roll_residual_mean,cn_yaw_residual_mean,q_hat_mean
train,attached,207,4.838266478,11.99522463,0.05525082665,0.07044491544,0.04732437607,-0.03042274859,-0.1111633074,-0.188291283,0.009725306145,-0.001341889795,-0.003389706861
train,transition_before_post_stall,604,12.0205735,19.91077353,0.03431010881,0.04488025512,0.04024126088,0.03959656059,0.04183430619,-0.1661368389,-0.01057645417,0.008308528554,-0.01005072416
train,transition_after_post_stall,87,12.15152837,19.98878417,0.02286834,0.04059456411,0.04153917281,0.02339223437,-0.01480924341,0.1394727677,-0.0150619242,0.0009008342351,-0.02556779078
train,post_stall,112,20.02190411,26.04394686,-0.003424203204,0.03668530954,0.03150321035,0.03557959468,-0.08706215444,-0.3071505689,-0.05271728177,0.01285638894,-0.02256867888
heldout,attached,32,8.381172968,11.97166436,0.06851176294,0.06990007777,0.02571404738,0.05270857194,-0.1031942052,-0.276755481,0.006974152903,-0.005193444254,0.006228327344
heldout,transition_before_post_stall,344,12.16334728,19.6197788,0.03256392036,0.04260100207,0.04292821542,0.02740190742,-0.01787672606,-0.01823536569,-0.007852601722,-0.0003410333314,-0.01347787951
heldout,transition_after_post_stall,0,,,,,,,,,,,
heldout,post_stall,0,,,,,,,,,,,
