diagnostic_version,environment_block_id,library_size_case_id,policy_id,paired_case_count,neutral_mission_success_rate,controlled_mission_success_rate,mission_success_delta_control_minus_neutral,neutral_safe_geometric_rate,controlled_safe_success_rate,safe_success_delta_control_minus_neutral,neutral_wrong_wall_exit_rate,controlled_wrong_wall_exit_rate,neutral_floor_or_ceiling_rate,controlled_floor_or_ceiling_rate,neutral_mean_score,controlled_mean_launch_score,score_delta_control_minus_neutral,neutral_mean_terminal_specific_energy_m,controlled_mean_terminal_specific_energy_m
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l0_dry_air_fixed,balanced_cluster,no_memory_baseline,20,0.35,0.35,0.0,0.5,0.4,-0.09999999999999998,0.15,0.05,0.5,0.35,-5.594463203671388,-1.6104250993970979,3.9840381042742905,2.2817728420152674,2.387154899193108
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l0_dry_air_fixed,balanced_cluster,spatial_flow_belief_memory_h10,20,0.35,0.35,0.0,0.5,0.4,-0.09999999999999998,0.15,0.05,0.5,0.35,-5.594463203671388,-1.6104250993970979,3.9840381042742905,2.281772842015267,2.3871548991931073
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l0_dry_air_fixed,balanced_cluster,spatial_flow_belief_memory_h3,20,0.35,0.35,0.0,0.5,0.4,-0.09999999999999998,0.15,0.05,0.5,0.35,-5.594463203671387,-1.6104250993970979,3.9840381042742887,2.281772842015267,2.3871548991931077
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l0_dry_air_fixed,balanced_cluster,spatial_flow_belief_memory_h30,20,0.35,0.35,0.0,0.5,0.4,-0.09999999999999998,0.15,0.05,0.5,0.35,-5.594463203671388,-1.6104250993970979,3.9840381042742905,2.281772842015267,2.3871548991931077
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l1_single_fan_fixed_nominal,balanced_cluster,no_memory_baseline,20,0.45,0.6,0.14999999999999997,0.55,0.65,0.09999999999999998,0.1,0.05,0.45,0.05,13.0,63.79379236562659,50.79379236562659,2.1953712017532627,2.431531500442806
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l1_single_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h10,20,0.45,0.6,0.14999999999999997,0.55,0.65,0.09999999999999998,0.1,0.05,0.45,0.05,13.0,63.79324369890939,50.79324369890939,2.1953712017532627,2.4326473421512316
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l1_single_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h3,20,0.45,0.6,0.14999999999999997,0.55,0.65,0.09999999999999998,0.1,0.05,0.45,0.05,13.0,63.79324369890942,50.79324369890942,2.195371201753263,2.4326473421512307
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l1_single_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h30,20,0.45,0.6,0.14999999999999997,0.55,0.65,0.09999999999999998,0.1,0.05,0.45,0.05,13.0,63.79324369890942,50.79324369890942,2.1953712017532627,2.4326473421512316
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l2_four_fan_fixed_nominal,balanced_cluster,no_memory_baseline,20,0.45,0.65,0.2,0.7,0.75,0.050000000000000044,0.25,0.1,0.3,0.1,17.43089861799066,75.23733847578572,57.806439857795056,2.4498576850757106,2.6184116130642545
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l2_four_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h10,20,0.45,0.65,0.2,0.7,0.75,0.050000000000000044,0.25,0.1,0.3,0.1,17.43089861799066,75.24620473935757,57.8153061213669,2.449857685075711,2.6183511437829177
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l2_four_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h3,20,0.45,0.65,0.2,0.7,0.75,0.050000000000000044,0.25,0.1,0.3,0.1,17.43089861799066,75.24620473935758,57.815306121366916,2.4498576850757114,2.6183511437829177
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l2_four_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h30,20,0.45,0.65,0.2,0.7,0.75,0.050000000000000044,0.25,0.1,0.3,0.1,17.43089861799066,75.20246382132659,57.771565203335925,2.4498576850757106,2.6187163585946966
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,no_memory_baseline,20,0.55,0.55,0.0,0.7,0.65,-0.04999999999999993,0.15,0.15,0.3,0.05,33.92398407343465,57.30929636891899,23.38531229548434,2.4207129743179823,2.5588430783198053
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,20,0.55,0.6,0.04999999999999993,0.7,0.7,0.0,0.15,0.1,0.3,0.05,33.92398407343465,70.57805325517833,36.65406918174368,2.4207129743179823,2.5685888775307033
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,20,0.55,0.6,0.04999999999999993,0.7,0.7,0.0,0.15,0.1,0.3,0.05,33.92398407343465,70.57805325517833,36.65406918174368,2.4207129743179823,2.5685888775307033
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,20,0.55,0.55,0.0,0.7,0.65,-0.04999999999999993,0.15,0.15,0.3,0.05,33.92398407343465,57.30929636891899,23.38531229548434,2.4207129743179823,2.5587085739528304
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,no_memory_baseline,20,0.5,0.7,0.19999999999999996,0.65,0.75,0.09999999999999998,0.15,0.05,0.35,0.0,23.92593529277832,88.06643196827606,64.14049667549774,2.313688160652692,2.5273334901906797
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,20,0.5,0.7,0.19999999999999996,0.65,0.75,0.09999999999999998,0.15,0.05,0.35,0.0,23.92593529277832,87.7472383337579,63.821303040979586,2.3136881606526924,2.5399799158083622
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,20,0.5,0.7,0.19999999999999996,0.65,0.75,0.09999999999999998,0.15,0.05,0.35,0.0,23.92593529277832,87.74723833375792,63.8213030409796,2.3136881606526924,2.5399799158083627
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,20,0.5,0.7,0.19999999999999996,0.65,0.75,0.09999999999999998,0.15,0.05,0.35,0.05,23.92593529277832,85.06280313651654,61.136867843738216,2.3136881606526924,2.52551919132854
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,no_memory_baseline,20,0.4,0.55,0.15000000000000002,0.6,0.6,0.0,0.2,0.05,0.4,0.15,5.895260861528465,48.785145308855384,42.88988444732692,2.2987201083558224,2.4726328323842894
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,20,0.4,0.55,0.15000000000000002,0.6,0.6,0.0,0.2,0.05,0.4,0.15,5.895260861528465,48.784284688711345,42.88902382718288,2.2987201083558224,2.4735015023981157
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,20,0.4,0.55,0.15000000000000002,0.6,0.6,0.0,0.2,0.05,0.4,0.15,5.895260861528465,48.784284688711345,42.88902382718288,2.2987201083558224,2.472709444860756
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,20,0.4,0.55,0.15000000000000002,0.6,0.6,0.0,0.2,0.05,0.4,0.15,5.895260861528465,48.78428468871135,42.88902382718289,2.298720108355822,2.472709444860756
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,no_memory_baseline,20,0.4,0.5,0.09999999999999998,0.55,0.55,0.0,0.15,0.05,0.45,0.2,4.12578974494239,35.45350781860132,31.32771807365893,2.274484406907672,2.4227974710073177
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,20,0.4,0.5,0.09999999999999998,0.55,0.55,0.0,0.15,0.05,0.45,0.2,4.12578974494239,35.45350781860132,31.32771807365893,2.274484406907672,2.4229487878306744
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,20,0.4,0.5,0.09999999999999998,0.55,0.55,0.0,0.15,0.05,0.45,0.2,4.12578974494239,35.45350781860132,31.32771807365893,2.274484406907672,2.4227974710073172
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,20,0.4,0.5,0.09999999999999998,0.55,0.55,0.0,0.15,0.05,0.45,0.2,4.12578974494239,35.37221054949195,31.246420804549565,2.274484406907672,2.4259790315856313
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,no_memory_baseline,20,0.45,0.5,0.04999999999999999,0.6,0.55,-0.04999999999999993,0.15,0.05,0.4,0.1,14.3561374991202,43.7886013335528,29.432463834432596,2.363669251276168,2.367723651196294
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,spatial_flow_belief_memory_h10,20,0.45,0.5,0.04999999999999999,0.6,0.55,-0.04999999999999993,0.15,0.05,0.4,0.1,14.3561374991202,43.78866529767386,29.432527798553657,2.363669251276168,2.3667981336101707
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,spatial_flow_belief_memory_h3,20,0.45,0.5,0.04999999999999999,0.6,0.55,-0.04999999999999993,0.15,0.05,0.4,0.1,14.3561374991202,43.788665297673866,29.432527798553664,2.363669251276168,2.36679813361017
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,spatial_flow_belief_memory_h30,20,0.45,0.5,0.04999999999999999,0.6,0.55,-0.04999999999999993,0.15,0.05,0.4,0.1,14.3561374991202,43.78866529767386,29.432527798553657,2.3636692512761677,2.36679813361017
