diagnostic_version,outer_case_index,environment_block_id,paired_start_condition_index,neutral_status,neutral_policy_id,initial_launch_speed_m_s,termination_cause,trajectory_status,mission_success,front_wall_terminal_success,wrong_wall_exit,floor_or_ceiling_violation,hard_failure,safe_geometric,terminal_wall_face,episode_flight_time_s,start_specific_energy_m,terminal_specific_energy_m,net_specific_energy_delta_m,final_exit_x_w_m,final_exit_y_w_m,final_exit_z_w_m,min_wall_margin_m,floor_margin_m,ceiling_margin_m,max_abs_surface_rad,neutral_diagnostic_score,wind_mode,environment_instance_id,W_layer,environment_mode,fan_count,active_fan_count,path_points_json
r11_balanced_true_neutral_intervention_diagnostic_v1,0,r11_l0_dry_air_fixed,0,complete,true_neutral_open_loop,7.36970267128422,wall_boundary_exit_retained,finite_neutral_rollout,False,False,True,False,False,True,side_wall_y_max,1.04,4.378845164195679,2.977683529176177,-1.4011616350195024,6.357402952575216,4.408863273369877,2.0356370434441895,-0.0088632733698768,1.209677432955461,1.336674670946083,0.0,-50.0,none,W0_dry_air_s22800020,W0,dry_air,0,0,"[[1.3085250572226477,2.1131592193835806,1.6096774329554608],[1.4480848297485613,2.14571249544111,1.6381920800229384],[2.109792110921119,2.3045657812600093,1.7892691746735374],[2.718504884649115,2.483892513625249,1.9218929909045515],[3.2788804269292133,2.689476101544167,2.0235977265612624],[3.796400112900039,2.913937254425521,2.095411130184896],[4.277263225024651,3.1491023750032396,2.140304565523162],[4.726926360275091,3.389234753239888,2.1611540321275964],[5.149747965638268,3.63114806086194,2.1604130507081476],[5.54913775308778,3.873542971973112,2.140155777416452],[5.927747097235859,4.116317098979431,2.1022372022529896],[6.2875601828116885,4.359978480673144,2.0482916736349868],[6.357402952575216,4.408863273369877,2.0356370434441895]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,1,r11_l0_dry_air_fixed,3,complete,true_neutral_open_loop,7.8081152289695686,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,0.9,4.68673310113891,3.2111047877531953,-1.4756283133857147,6.670459084468468,0.06786567080199143,1.8013846122058825,-0.07045908446846827,1.178298343659725,1.6312489564079644,0.0,120.0,none,W0_dry_air_s22800061,W0,dry_air,0,0,"[[1.3065599793500753,1.8218525779967627,1.578298343659725],[1.4508621063679445,1.768371390378199,1.5966344609096854],[2.156231547709849,1.5413764382996267,1.6844105204517388],[2.8312519451718394,1.343256254288197,1.7551005950971101],[3.473213435639698,1.150455595608787,1.8081403417568944],[4.083303293338096,0.9574379153909581,1.8443189006657217],[4.664655780795395,0.7650008591772754,1.8642058166899542],[5.220805258023327,0.5751902192925477,1.8683475829706506],[5.755036054172588,0.38955975639489415,1.8573381798156887],[6.270247738153262,0.20884319676417773,1.8318129016090021],[6.670459084468468,0.06786567080199143,1.8013846122058825]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,2,r11_l0_dry_air_fixed,5,complete,true_neutral_open_loop,5.407046077168759,floor_margin_stop,finite_neutral_rollout,False,False,False,True,False,False,none,1.3,2.8772289670372846,0.9055184854216535,-1.9717104816156312,5.053110800745431,2.5081040679481883,0.3758464664724639,0.11534759070755629,-0.02415353352753613,1.8385326488767708,0.0,-80.0,none,W0_dry_air_s22800102,W0,dry_air,0,0,"[[1.3153475907075562,2.1872582450734197,1.3866002976840361],[1.4200262343348917,2.194300127029397,1.407694281274049],[1.9173834906663867,2.1969783942152907,1.5000003699725435],[2.370806265049698,2.181626396170138,1.5783437031356566],[2.78037630605092,2.1703789650212086,1.6345246403565798],[3.1458463318395635,2.171320099424139,1.6602488135330769],[3.4678749842051504,2.182932883056522,1.6517915434024308],[3.7510119157466275,2.2028434934129546,1.604210763015477],[4.0003576601639645,2.2292390290164836,1.5152434933525754],[4.220470245109093,2.2608496442447095,1.3863252538395572],[4.415882303416897,2.297199775715155,1.2220297148420796],[4.592140081493237,2.339007266224827,1.0286078124203863],[4.756582555751225,2.3884198557975265,0.8121664852048498],[4.9184793864340834,2.4488587654162273,0.5769369076868847],[5.053110800745431,2.5081040679481883,0.3758464664724639]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,3,r11_l0_dry_air_fixed,8,complete,true_neutral_open_loop,6.462321908426606,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,0.92,3.654264945188279,2.2110735926572236,-1.4431913525310556,6.6207029611097505,2.512220849879599,0.4828061862656335,-0.020702961109750895,0.08280618626563346,1.9749843115982122,0.0,118.11073592657223,none,W0_dry_air_s22800143,W0,dry_air,0,0,"[[1.2811825833630528,2.094209119633879,1.5250156884017878],[1.4053135974771132,2.124986459225167,1.5081722827707615],[2.0206088812760314,2.254159935185849,1.4174417084576365],[2.624944347069066,2.338970196208064,1.3263299619813733],[3.2172964187565256,2.3872343681895964,1.2336060153498989],[3.7990527442068895,2.412820108214057,1.1349621565713617],[4.372405155239294,2.4281612839436186,1.0272519808989184],[4.939445846628783,2.4419390476693135,0.9087634616447338],[5.5020371201219955,2.4592217482072085,0.7787149987055048],[6.061903921052472,2.4824036056813377,0.6367804505529797],[6.6207029611097505,2.512220849879599,0.4828061862656335]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,4,r11_l0_dry_air_fixed,10,complete,true_neutral_open_loop,6.836898070185144,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,0.98,3.7860254384720555,2.4041050791035006,-1.381920359368555,6.646776063037073,2.646739754958772,1.3043807237321423,-0.04677606303707371,0.9043807237321423,1.9858235010135428,0.0,120.0,none,W0_dry_air_s22800184,W0,dry_air,0,0,"[[1.3389432060066428,2.0495368686650988,1.4027867574698099],[1.4726281557642917,2.071910869145191,1.4085781911881627],[2.1192994567552317,2.143436070070095,1.4462163217604664],[2.7339303598039426,2.1904412782461775,1.482411774898627],[3.3197209586638343,2.239774540601002,1.505602831314911],[3.8786757838706234,2.2971799733327156,1.5141764989864572],[4.413538663277108,2.3607533710499147,1.5081856874978778],[4.927421175509597,2.4268830020593217,1.48783593162897],[5.423315869131385,2.492402507291869,1.4535254425953543],[5.903910080941881,2.5551282666394832,1.405901264802409],[6.371555767299361,2.61378251795276,1.345868876747303],[6.646776063037073,2.646739754958772,1.3043807237321423]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,5,r11_l0_dry_air_fixed,13,complete,true_neutral_open_loop,5.883089142214741,floor_margin_stop,finite_neutral_rollout,False,False,False,True,False,False,none,1.28,3.102301754436155,1.197823120184046,-1.9044786342521092,5.424818775542017,2.224363925193267,0.36931876492932036,0.08939257688473545,-0.030681235070679658,1.89978338554659,0.0,-80.0,none,W0_dry_air_s22800225,W0,dry_air,0,0,"[[1.2893925768847354,1.8432097931295248,1.337645227730043],[1.3977513561012567,1.803709905907735,1.3554260597863252],[1.917843467519228,1.6408265115625713,1.439848860453369],[2.3947714389126915,1.537966479266195,1.5169317004783103],[2.825827767467554,1.4893188363396197,1.5756270613134555],[3.2151843028453775,1.481422901103449,1.5998808420450892],[3.5630879072191415,1.506239453793627,1.5869637103054832],[3.8724286270777486,1.5534967651066198,1.5372349186765768],[4.148704716222459,1.616769140314056,1.4504690835986893],[4.398189059795052,1.6928836708100556,1.3281008050844552],[4.627926404456927,1.781032983926445,1.1731324269315941],[4.846146934333208,1.882210328757453,0.9887605611281862],[5.062019570347279,1.998866285262214,0.7762683559147923],[5.284623742432706,2.1338830272373026,0.5327836196850078],[5.424818775542017,2.224363925193267,0.36931876492932036]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,6,r11_l0_dry_air_fixed,15,complete,true_neutral_open_loop,5.166477041839748,wall_boundary_exit_retained,finite_neutral_rollout,False,False,True,False,False,True,side_wall_y_max,1.28,3.0853861261559894,1.5877249770757904,-1.497661149080199,6.051584089603919,4.417062996942983,0.49182777111069065,-0.017062996942982522,0.09182777111069063,1.7344349474052454,0.0,-50.0,none,W0_dry_air_s22800266,W0,dry_air,0,0,"[[1.3997748593148047,1.8934899742183537,1.7244481389811028],[1.4891221929601732,1.9407298022181918,1.7406635991953605],[1.9371113413498406,2.1489280689139143,1.7655650525947546],[2.374566271832232,2.335199639731872,1.7524296487964564],[2.7938437002652745,2.5176961456365587,1.7217933673756323],[3.1927083722436933,2.7039429693863695,1.6767801612538515],[3.5712248687262913,2.8954682085214953,1.6150105664411023],[3.930658148729922,3.0896479877596663,1.531719620906947],[4.270978937490942,3.285060495596016,1.4311293682126809],[4.595445085476909,3.480140021771488,1.314379872691642],[4.909588255142805,3.675249794383466,1.178402254853738],[5.21972524405947,3.8722295600303944,1.0186569487521064],[5.532555896950652,4.072906638819606,0.8318342823148971],[5.853330076155957,4.283641248125694,0.6244491489323782],[6.051584089603919,4.417062996942983,0.49182777111069065]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,7,r11_l0_dry_air_fixed,18,complete,true_neutral_open_loop,7.484144096436111,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,0.92,4.496530557938086,3.141927538302058,-1.354603019636028,6.634684231893882,0.41254613366469617,1.7735107571423432,-0.034684231893882256,1.2406922820630668,1.529314920110384,0.0,120.0,none,W0_dry_air_s22800307,W0,dry_air,0,0,"[[1.388476686347229,1.8063594116901358,1.640692282063067],[1.5346976476922787,1.7962497365742498,1.66421109310883],[2.2353822173652933,1.7470228667128467,1.783668294392093],[2.894598860708819,1.667773565103,1.8767637235157002],[3.5143584707226116,1.5482492555142318,1.936598885049397],[4.097994930655868,1.396333180934525,1.9660008413289192],[4.6504598649431585,1.2222049306171272,1.9689107898734648],[5.176584452411848,1.0334326354216155,1.9488242236229898],[5.680481578141511,0.8344622112950334,1.908411669838865],[6.165559134740321,0.6273383757866233,1.8495505829559393],[6.634684231893882,0.41254613366469617,1.7735107571423432]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,8,r11_l0_dry_air_fixed,21,complete,true_neutral_open_loop,4.340014964708384,floor_margin_stop,finite_neutral_rollout,False,False,False,True,False,False,none,0.88,2.497919958547048,1.2602825370943307,-1.2376374214527173,4.125359839639965,1.205236325165405,0.35219007628360943,0.0900408933036505,-0.04780992371639059,1.9607592682759967,0.0,-80.0,none,W0_dry_air_s22800348,W0,dry_air,0,0,"[[1.2900408933036505,1.8751077205772446,1.5375650007432762],[1.3573122238846391,1.821346736134662,1.5392407317240033],[1.6979983483548682,1.591317571985868,1.5169451715492277],[2.0380416640097465,1.4165653930622726,1.455271295549005],[2.3714465361645405,1.2902381944779204,1.3594640482941127],[2.694341267696768,1.2051528046913618,1.2377785837754112],[3.007249207253733,1.1544528763911444,1.092573728474832],[3.314032570244706,1.1336182192541735,0.9235087742484659],[3.6203880582753207,1.1403588514924161,0.728477919607148],[3.9324660057387963,1.1737677483831794,0.5032084209396962],[4.125359839639965,1.205236325165405,0.35219007628360943]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,9,r11_l0_dry_air_fixed,23,complete,true_neutral_open_loop,5.558257737073355,wall_boundary_exit_retained,finite_neutral_rollout,False,False,True,False,False,True,side_wall_y_min,0.78,3.3114568979884345,2.4094118462618814,-0.902045051726553,4.571322376753697,-0.04452782233918503,1.3383389859198986,-0.04452782233918503,0.9383389859198986,1.7387858043211697,0.0,-50.0,none,W0_dry_air_s22800389,W0,dry_air,0,0,"[[1.2437778447455377,1.8011966944178825,1.736289584393282],[1.3382986277447022,1.746342393396721,1.7500046352368201],[1.8130809264423688,1.5002194163520204,1.7565344328182217],[2.277949471958512,1.27396363071354,1.729106546815341],[2.725579500936452,1.0504871970568963,1.6876209516426086],[3.1548020471111013,0.8230448002943406,1.6329824570389924],[3.566688553494408,0.5895481056427911,1.5654701441812406],[3.9632705358099347,0.3499346431855559,1.486061649633665],[4.346750817747964,0.10483748692581069,1.396308869961599],[4.571322376753697,-0.04452782233918503,1.3383389859198986]]"
